date,status,age_group,gender,count,rate_per_100000
2021-10-09,hospitalizations,50 to 59,female,86,3.416460587
2021-10-09,hospitalizations,50 to 59,all,198,3.975390326
2021-10-09,hospitalizations,60 to 69,male,126,5.082864816
2021-10-09,hospitalizations,60 to 69,female,117,4.526620008
2021-10-09,hospitalizations,60 to 69,all,243,4.798931675
2021-10-09,hospitalizations,70 to 79,male,122,7.625162035
2021-10-09,hospitalizations,70 to 79,female,104,5.867961831
2021-10-09,hospitalizations,70 to 79,all,226,6.701653648
2021-10-09,hospitalizations,80+,male,102,13.71640657
2021-10-09,hospitalizations,80+,female,97,9.05435225
2021-10-09,hospitalizations,80+,all,199,10.96453167
2021-10-09,hospitalizations,all,male,656,3.277753592
2021-10-09,hospitalizations,all,female,609,3.032256336
2021-10-09,hospitalizations,all,all,1265,3.154789615
2021-10-09,icu,0 to 11,male,2,0.08001331422
2021-10-09,icu,0 to 11,female,1,0.0420951426
2021-10-09,icu,0 to 11,all,3,0.06153650499
2021-10-09,icu,12 to 19,male,2,0.1093575028
2021-10-09,icu,12 to 19,female,3,0.1743448122
2021-10-09,icu,12 to 19,all,5,0.1408612595
2021-10-09,icu,20 to 29,male,5,0.1734649909
2021-10-09,icu,20 to 29,female,7,0.2649524997
2021-10-09,icu,20 to 29,all,12,0.2172178056
2021-10-09,icu,30 to 39,male,7,0.237404343
2021-10-09,icu,30 to 39,female,13,0.4582394089
2021-10-09,icu,30 to 39,all,20,0.345691756
2021-10-09,icu,40 to 49,male,19,0.7397771558
2021-10-09,icu,40 to 49,female,15,0.5851950338
2021-10-09,icu,40 to 49,all,34,0.6625628046
2021-10-09,icu,50 to 59,male,36,1.461384142
2021-10-09,icu,50 to 59,female,19,0.7547994319
2021-10-09,icu,50 to 59,all,55,1.104275091
2021-10-09,icu,60 to 69,male,45,1.815308863
2021-10-09,icu,60 to 69,female,26,1.005915557
2021-10-09,icu,60 to 69,all,71,1.402156991
2021-10-09,icu,70 to 79,male,31,1.937541173
2021-10-09,icu,70 to 79,female,20,1.128454198
2021-10-09,icu,70 to 79,all,51,1.512320071
2021-10-09,icu,80+,male,10,1.344745742
2021-10-09,icu,80+,female,6,0.5600630258
2021-10-09,icu,80+,all,16,0.8815703854
2021-10-09,icu,all,male,157,0.7844623687
2021-10-09,icu,all,female,110,0.5476981888
2021-10-09,icu,all,all,267,0.6658725907
2021-10-09,deaths,12 to 19,male,1,0.0546787514
2021-10-09,deaths,12 to 19,all,1,0.02817225191
2021-10-09,deaths,20 to 29,male,1,0.03469299819
2021-10-09,deaths,20 to 29,female,1,0.0378503571
2021-10-09,deaths,20 to 29,all,2,0.03620296759
2021-10-09,deaths,30 to 39,male,1,0.03391490614
2021-10-09,deaths,30 to 39,female,3,0.1057475559
2021-10-09,deaths,30 to 39,all,4,0.0691383512
2021-10-09,deaths,40 to 49,male,3,0.1168069193
2021-10-09,deaths,40 to 49,female,1,0.03901300225
2021-10-09,deaths,40 to 49,all,4,0.07794856525
2021-10-09,deaths,50 to 59,male,11,0.4465340433
2021-10-09,deaths,50 to 59,female,4,0.1589051436
2021-10-09,deaths,50 to 59,all,15,0.3011659338
2021-10-09,deaths,60 to 69,male,28,1.129525515
2021-10-09,deaths,60 to 69,female,13,0.5029577786
2021-10-09,deaths,60 to 69,all,41,0.8096962908
2021-10-09,deaths,70 to 79,male,38,2.37505047
2021-10-09,deaths,70 to 79,female,22,1.241299618
2021-10-09,deaths,70 to 79,all,60,1.779200084
2021-10-09,deaths,80+,male,37,4.975559246
2021-10-09,deaths,80+,female,42,3.92044118
2021-10-09,deaths,80+,all,79,4.352753778
2021-10-09,deaths,all,male,120,0.5995890716
2021-10-09,deaths,all,female,86,0.4282004022
2021-10-09,deaths,all,all,206,0.5137443959
2021-10-16,cases,0 to 11,male,2320,92.81544449
2021-10-16,cases,0 to 11,female,2133,89.78893916
2021-10-16,cases,0 to 11,all,4453,91.34068558
2021-10-16,cases,12 to 19,male,771,42.15731733
2021-10-16,cases,12 to 19,female,766,44.51604205
2021-10-16,cases,12 to 19,all,1537,43.30075118
2021-10-16,cases,20 to 29,male,1155,40.07041291
2021-10-16,cases,20 to 29,female,1276,48.29705566
2021-10-16,cases,20 to 29,all,2431,44.00470711
2021-10-16,cases,30 to 39,male,1504,51.00801884
2021-10-16,cases,30 to 39,female,1736,61.19258569
2021-10-16,cases,30 to 39,all,3240,56.00206447
2021-10-16,cases,40 to 49,male,1299,50.57739607
2021-10-16,cases,40 to 49,female,1367,53.33077408
2021-10-16,cases,40 to 49,all,2666,51.95271874
2021-10-16,cases,50 to 59,male,1025,41.60885404
2021-10-16,cases,50 to 59,female,965,38.33586588
2021-10-16,cases,50 to 59,all,1990,39.95468055
2021-10-16,cases,60 to 69,male,741,29.89208594
2021-10-16,cases,60 to 69,female,732,28.32039184
2021-10-16,cases,60 to 69,all,1473,29.0898204
2021-10-16,cases,70 to 79,male,387,24.188014
2021-10-16,cases,70 to 79,female,423,23.86680629
2021-10-16,cases,70 to 79,all,810,24.01920113
2021-10-16,cases,80+,male,230,30.92915207
2021-10-16,cases,80+,female,298,27.81646361
2021-10-16,cases,80+,all,528,29.09182272
2021-10-16,cases,all,male,9432,47.12770103
2021-10-16,cases,all,female,9696,48.27710581
2021-10-16,cases,all,all,19128,47.70341167
2021-10-16,hospitalizations,0 to 11,male,21,0.8401397993
2021-10-16,hospitalizations,0 to 11,female,10,0.420951426
2021-10-16,hospitalizations,0 to 11,all,31,0.6358772183
2021-10-16,hospitalizations,12 to 19,male,4,0.2187150056
2021-10-16,hospitalizations,12 to 19,female,6,0.3486896244
2021-10-16,hospitalizations,12 to 19,all,10,0.2817225191
2021-10-16,hospitalizations,20 to 29,male,35,1.214254937
2021-10-16,hospitalizations,20 to 29,female,49,1.854667498
2021-10-16,hospitalizations,20 to 29,all,84,1.520524639
2021-10-16,hospitalizations,30 to 39,male,49,1.661830401
2021-10-16,hospitalizations,30 to 39,female,55,1.938705192
2021-10-16,hospitalizations,30 to 39,all,104,1.797597131
2021-10-16,hospitalizations,40 to 49,male,77,2.998044263
2021-10-16,hospitalizations,40 to 49,female,61,2.379793137
2021-10-16,hospitalizations,40 to 49,all,138,2.689225501
2021-10-16,hospitalizations,50 to 59,male,112,4.546528441
2021-10-16,hospitalizations,50 to 59,female,58,2.304124582
2021-10-16,hospitalizations,50 to 59,all,170,3.413213916
2021-10-16,hospitalizations,60 to 69,male,120,4.840823634
2021-10-16,hospitalizations,60 to 69,female,86,3.327259151
2021-10-16,hospitalizations,60 to 69,all,206,4.068230144
2021-10-16,hospitalizations,70 to 79,male,111,6.937647425
2021-10-16,hospitalizations,70 to 79,female,98,5.529425572
2021-10-16,hospitalizations,70 to 79,all,209,6.197546958
2021-10-16,hospitalizations,80+,male,116,15.59905061
2021-10-16,hospitalizations,80+,female,80,7.46750701
2021-10-16,hospitalizations,80+,all,196,10.79923722
2021-10-16,hospitalizations,all,male,645,3.22279126
2021-10-16,hospitalizations,all,female,503,2.504474445
2021-10-16,hospitalizations,all,all,1148,2.86300275
2021-10-16,icu,0 to 11,female,1,0.0420951426
2021-10-16,icu,0 to 11,all,1,0.02051216833
2021-10-16,icu,12 to 19,male,1,0.0546787514
2021-10-16,icu,12 to 19,female,1,0.0581149374
2021-10-16,icu,12 to 19,all,2,0.05634450382
2021-10-16,icu,20 to 29,male,5,0.1734649909
2021-10-16,icu,20 to 29,female,5,0.1892517855
2021-10-16,icu,20 to 29,all,10,0.181014838
2021-10-16,icu,30 to 39,male,12,0.4069788737
2021-10-16,icu,30 to 39,female,6,0.2114951118
2021-10-16,icu,30 to 39,all,18,0.3111225804
2021-10-16,icu,40 to 49,male,17,0.6619058762
2021-10-16,icu,40 to 49,female,10,0.3901300225
2021-10-16,icu,40 to 49,all,27,0.5261528154
2021-10-16,icu,50 to 59,male,38,1.54257215
2021-10-16,icu,50 to 59,female,15,0.5958942884
2021-10-16,icu,50 to 59,all,53,1.064119633
2021-10-16,icu,60 to 69,male,41,1.653948075
2021-10-16,icu,60 to 69,female,28,1.083293677
2021-10-16,icu,60 to 69,all,69,1.362659611
2021-10-16,icu,70 to 79,male,29,1.812538516
2021-10-16,icu,70 to 79,female,20,1.128454198
2021-10-16,icu,70 to 79,all,49,1.453013402
2021-10-16,icu,80+,male,11,1.479220316
2021-10-16,icu,80+,female,3,0.2800315129
2021-10-16,icu,80+,all,14,0.7713740872
2021-10-16,icu,all,male,154,0.7694726419
2021-10-16,icu,all,female,89,0.4431376255
2021-10-16,icu,all,all,243,0.6060188747
2021-10-16,deaths,30 to 39,male,3,0.1017447184
2021-10-16,deaths,30 to 39,female,2,0.07049837061
2021-10-16,deaths,30 to 39,all,5,0.086422939
2021-10-16,deaths,40 to 49,male,5,0.1946781989
2021-10-16,deaths,40 to 49,female,6,0.2340780135
2021-10-16,deaths,40 to 49,all,11,0.2143585544
2021-10-16,deaths,50 to 59,male,11,0.4465340433
2021-10-16,deaths,50 to 59,female,1,0.03972628589
2021-10-16,deaths,50 to 59,all,12,0.240932747
2021-10-16,deaths,60 to 69,male,20,0.806803939
2021-10-16,deaths,60 to 69,female,9,0.3482015391
2021-10-16,deaths,60 to 69,all,29,0.5727120106
2021-10-16,deaths,70 to 79,male,36,2.250047814
2021-10-16,deaths,70 to 79,female,22,1.241299618
2021-10-16,deaths,70 to 79,all,58,1.719893414
2021-10-16,deaths,80+,male,43,5.782406691
2021-10-16,deaths,80+,female,30,2.800315129
2021-10-16,deaths,80+,all,73,4.022164883
2021-10-16,deaths,all,male,118,0.5895959204
2021-10-16,deaths,all,female,70,0.3485352111
2021-10-16,deaths,all,all,188,0.4688541088
2021-10-23,cases,0 to 11,male,1968,78.73310119
2021-10-23,cases,0 to 11,female,1865,78.50744095
2021-10-23,cases,0 to 11,all,3833,78.62314121
2021-10-23,cases,12 to 19,male,678,37.07219345
2021-10-23,cases,12 to 19,female,676,39.28569768
2021-10-23,cases,12 to 19,all,1354,38.14522909
2021-10-23,cases,20 to 29,male,894,31.01554038
2021-10-23,cases,20 to 29,female,1021,38.6452146
2021-10-23,cases,20 to 29,all,1917,34.70054444
2021-10-23,cases,20 to 29,other,2,NA
2021-10-23,cases,30 to 39,male,1230,41.71533456
2021-10-23,cases,30 to 39,female,1357,47.83314446
2021-10-23,cases,30 to 39,all,2587,44.71522864
2021-10-23,cases,40 to 49,male,1130,43.99727295
2021-10-23,cases,40 to 49,female,1075,41.93897742
2021-10-23,cases,40 to 49,all,2205,42.96914659
2021-10-23,cases,50 to 59,male,858,34.82965538
2021-10-23,cases,50 to 59,female,777,30.86732414
2021-10-23,cases,50 to 59,all,1635,32.82708678
2021-10-23,cases,60 to 69,male,644,25.97908684
2021-10-23,cases,60 to 69,female,616,23.8324609
2021-10-23,cases,60 to 69,all,1261,24.90309812
2021-10-23,cases,60 to 69,other,1,NA
2021-10-23,cases,70 to 79,male,345,21.56295821
2021-10-23,cases,70 to 79,female,317,17.88599904
2021-10-23,cases,70 to 79,all,662,19.63050759
2021-10-23,cases,80+,male,199,26.76044027
2021-10-23,cases,80+,female,247,23.05592789
2021-10-23,cases,80+,all,446,24.57377449
2021-10-23,cases,all,male,7947,39.70778627
2021-10-23,cases,all,female,7952,39.59359998
2021-10-23,cases,all,all,15902,39.65807467
2021-10-23,cases,all,other,3,NA
2021-10-23,hospitalizations,0 to 11,male,14,0.5600931995
2021-10-23,hospitalizations,0 to 11,female,6,0.2525708556
2021-10-23,hospitalizations,0 to 11,all,20,0.4102433666
2021-10-23,hospitalizations,12 to 19,male,7,0.3827512598
2021-10-23,hospitalizations,12 to 19,female,7,0.4068045618
2021-10-23,hospitalizations,12 to 19,all,14,0.3944115267
2021-10-23,hospitalizations,20 to 29,male,20,0.6938599638
2021-10-23,hospitalizations,20 to 29,female,32,1.211211427
2021-10-23,hospitalizations,20 to 29,all,52,0.9412771574
2021-10-23,hospitalizations,30 to 39,male,50,1.695745307
2021-10-23,hospitalizations,30 to 39,female,46,1.621462524
2021-10-23,hospitalizations,30 to 39,all,96,1.659320429
2021-10-23,hospitalizations,40 to 49,male,61,2.375074026
2021-10-23,hospitalizations,40 to 49,female,44,1.716572099
2021-10-23,hospitalizations,40 to 49,all,105,2.046149838
2021-10-23,hospitalizations,50 to 59,male,90,3.653460355
2021-10-23,hospitalizations,50 to 59,female,50,1.986314295
2021-10-23,hospitalizations,50 to 59,all,140,2.810882049
2021-10-23,hospitalizations,60 to 69,male,99,3.993679498
2021-10-23,hospitalizations,60 to 69,female,86,3.327259151
2021-10-23,hospitalizations,60 to 69,all,185,3.653507654
2021-10-23,hospitalizations,70 to 79,male,98,6.125130159
2021-10-23,hospitalizations,70 to 79,female,91,5.134466602
2021-10-23,hospitalizations,70 to 79,all,189,5.604480263
2021-10-23,hospitalizations,80+,male,82,11.02691509
2021-10-23,hospitalizations,80+,female,77,7.187475497
2021-10-23,hospitalizations,80+,all,159,8.760605705
2021-10-23,hospitalizations,all,male,521,2.603215886
2021-10-23,hospitalizations,all,female,439,2.185813681
2021-10-23,hospitalizations,all,all,960,2.394148641
2021-10-23,icu,0 to 11,male,1,0.04000665711
2021-10-23,icu,0 to 11,female,2,0.0841902852
2021-10-23,icu,0 to 11,all,3,0.06153650499
2021-10-23,icu,12 to 19,male,2,0.1093575028
2021-10-23,icu,12 to 19,female,1,0.0581149374
2021-10-23,icu,12 to 19,all,3,0.08451675573
2021-10-23,icu,20 to 29,male,7,0.2428509873
2021-10-23,icu,20 to 29,female,3,0.1135510713
2021-10-23,icu,20 to 29,all,10,0.181014838
2021-10-23,icu,30 to 39,male,14,0.474808686
2021-10-23,icu,30 to 39,female,7,0.2467442971
2021-10-23,icu,30 to 39,all,21,0.3629763438
2021-10-23,icu,40 to 49,male,17,0.6619058762
2021-10-23,icu,40 to 49,female,8,0.312104018
2021-10-23,icu,40 to 49,all,25,0.4871785328
2021-10-23,icu,50 to 59,male,28,1.13663211
2021-10-23,icu,50 to 59,female,11,0.4369891448
2021-10-23,icu,50 to 59,all,39,0.7830314279
2021-10-23,icu,60 to 69,male,39,1.573267681
2021-10-23,icu,60 to 69,female,28,1.083293677
2021-10-23,icu,60 to 69,all,67,1.323162231
2021-10-23,icu,70 to 79,male,23,1.437530548
2021-10-23,icu,70 to 79,female,21,1.184876908
2021-10-23,icu,70 to 79,all,44,1.304746728
2021-10-23,icu,80+,male,16,2.151593188
2021-10-23,icu,80+,female,6,0.5600630258
2021-10-23,icu,80+,all,22,1.21215928
2021-10-23,icu,all,male,147,0.7344966127
2021-10-23,icu,all,female,87,0.4331794766
2021-10-23,icu,all,all,234,0.5835737312
2021-10-23,deaths,0 to 11,female,1,0.0420951426
2021-10-23,deaths,0 to 11,all,1,0.02051216833
2021-10-23,deaths,20 to 29,male,1,0.03469299819
2021-10-23,deaths,20 to 29,female,1,0.0378503571
2021-10-23,deaths,20 to 29,all,2,0.03620296759
2021-10-23,deaths,30 to 39,male,1,0.03391490614
2021-10-23,deaths,30 to 39,all,1,0.0172845878
2021-10-23,deaths,40 to 49,male,1,0.03893563978
2021-10-23,deaths,40 to 49,female,2,0.07802600451
2021-10-23,deaths,40 to 49,all,3,0.05846142394
2021-10-23,deaths,50 to 59,male,9,0.3653460355
2021-10-23,deaths,50 to 59,female,8,0.3178102871
2021-10-23,deaths,50 to 59,all,17,0.3413213916
2021-10-23,deaths,60 to 69,male,15,0.6051029542
2021-10-23,deaths,60 to 69,female,12,0.4642687187
2021-10-23,deaths,60 to 69,all,27,0.5332146305
2021-10-23,deaths,70 to 79,male,24,1.500031876
2021-10-23,deaths,70 to 79,female,11,0.6206498091
2021-10-23,deaths,70 to 79,all,35,1.037866715
2021-10-23,deaths,80+,male,32,4.303186375
2021-10-23,deaths,80+,female,29,2.706971291
2021-10-23,deaths,80+,all,61,3.360987094
2021-10-23,deaths,all,male,83,0.4147157745
2021-10-23,deaths,all,female,64,0.3186607644
2021-10-23,deaths,all,all,147,0.3666040106
2021-10-30,cases,0 to 11,male,2057,82.29369367
2021-10-30,cases,0 to 11,female,1809,76.15011296
2021-10-30,cases,0 to 11,all,3866,79.30004277
2021-10-30,cases,12 to 19,male,595,32.53385708
2021-10-30,cases,12 to 19,female,603,35.04330725
2021-10-30,cases,12 to 19,all,1198,33.75035779
2021-10-30,cases,20 to 29,male,789,27.37277557
2021-10-30,cases,20 to 29,female,920,34.82232853
2021-10-30,cases,20 to 29,all,1709,30.93543581
2021-10-30,cases,30 to 39,male,1200,40.69788737
2021-10-30,cases,30 to 39,female,1359,47.90364283
2021-10-30,cases,30 to 39,all,2559,44.23126018
2021-10-30,cases,40 to 49,male,1113,43.33536707
2021-10-30,cases,40 to 49,female,1144,44.63087458
2021-10-30,cases,40 to 49,all,2257,43.98247794
2021-10-30,cases,50 to 59,male,771,31.29797704
2021-10-30,cases,50 to 59,female,712,28.28511555
2021-10-30,cases,50 to 59,all,1483,29.77527199
2021-10-30,cases,60 to 69,male,615,24.80922112
2021-10-30,cases,60 to 69,female,567,21.93669696
2021-10-30,cases,60 to 69,all,1182,23.3429516
2021-10-30,cases,70 to 79,male,327,20.43793431
2021-10-30,cases,70 to 79,female,288,16.24974046
2021-10-30,cases,70 to 79,all,615,18.23680086
2021-10-30,cases,80+,male,181,24.33989793
2021-10-30,cases,80+,female,249,23.24261557
2021-10-30,cases,80+,all,430,23.69220411
2021-10-30,cases,all,male,7648,38.21381017
2021-10-30,cases,all,female,7651,38.09489857
2021-10-30,cases,all,all,15299,38.15425006
2021-10-30,hospitalizations,0 to 11,male,13,0.5200865424
2021-10-30,hospitalizations,0 to 11,female,12,0.5051417112
2021-10-30,hospitalizations,0 to 11,all,25,0.5128042083
2021-10-30,hospitalizations,12 to 19,male,5,0.273393757
2021-10-30,hospitalizations,12 to 19,female,10,0.581149374
2021-10-30,hospitalizations,12 to 19,all,15,0.4225837786
2021-10-30,hospitalizations,20 to 29,male,15,0.5203949728
2021-10-30,hospitalizations,20 to 29,female,39,1.476163927
2021-10-30,hospitalizations,20 to 29,all,54,0.977480125
2021-10-30,hospitalizations,30 to 39,male,42,1.424426058
2021-10-30,hospitalizations,30 to 39,female,50,1.762459265
2021-10-30,hospitalizations,30 to 39,all,92,1.590182078
2021-10-30,hospitalizations,40 to 49,male,56,2.180395828
2021-10-30,hospitalizations,40 to 49,female,47,1.833611106
2021-10-30,hospitalizations,40 to 49,all,103,2.007175555
2021-10-30,hospitalizations,50 to 59,male,67,2.719798264
2021-10-30,hospitalizations,50 to 59,female,44,1.747956579
2021-10-30,hospitalizations,50 to 59,all,111,2.22862791
2021-10-30,hospitalizations,60 to 69,male,91,3.670957922
2021-10-30,hospitalizations,60 to 69,female,77,2.979057612
2021-10-30,hospitalizations,60 to 69,all,168,3.317779923
2021-10-30,hospitalizations,70 to 79,male,82,5.125108909
2021-10-30,hospitalizations,70 to 79,female,63,3.554630725
2021-10-30,hospitalizations,70 to 79,all,145,4.299733535
2021-10-30,hospitalizations,80+,male,87,11.69928796
2021-10-30,hospitalizations,80+,female,66,6.160693283
2021-10-30,hospitalizations,80+,all,153,8.43001681
2021-10-30,hospitalizations,all,male,458,2.288431623
2021-10-30,hospitalizations,all,female,408,2.031462373
2021-10-30,hospitalizations,all,all,866,2.159721586
2021-10-30,icu,0 to 11,male,2,0.08001331422
2021-10-30,icu,0 to 11,female,4,0.1683805704
2021-10-30,icu,0 to 11,all,6,0.12307301
2021-10-30,icu,20 to 29,male,2,0.06938599638
2021-10-30,icu,20 to 29,female,3,0.1135510713
2021-10-30,icu,20 to 29,all,5,0.09050741898
2021-10-30,icu,30 to 39,male,13,0.4408937799
2021-10-30,icu,30 to 39,female,8,0.2819934824
2021-10-30,icu,30 to 39,all,21,0.3629763438
2021-10-30,icu,40 to 49,male,19,0.7397771558
2021-10-30,icu,40 to 49,female,10,0.3901300225
2021-10-30,icu,40 to 49,all,29,0.5651270981
2021-10-30,icu,50 to 59,male,22,0.8930680867
2021-10-30,icu,50 to 59,female,12,0.4767154307
2021-10-30,icu,50 to 59,all,34,0.6826427833
2021-10-30,icu,60 to 69,male,21,0.8471441359
2021-10-30,icu,60 to 69,female,24,0.9285374375
2021-10-30,icu,60 to 69,all,45,0.8886910509
2021-10-30,icu,70 to 79,male,20,1.250026563
2021-10-30,icu,70 to 79,female,14,0.7899179388
2021-10-30,icu,70 to 79,all,34,1.008213381
2021-10-30,icu,80+,male,13,1.748169465
2021-10-30,icu,80+,female,4,0.3733753505
2021-10-30,icu,80+,all,17,0.9366685345
2021-10-30,icu,all,male,112,0.5596164669
2021-10-30,icu,all,female,79,0.3933468811
2021-10-30,icu,all,all,191,0.4763358233
2021-10-30,deaths,20 to 29,female,1,0.0378503571
2021-10-30,deaths,20 to 29,all,1,0.0181014838
2021-10-30,deaths,30 to 39,male,1,0.03391490614
2021-10-30,deaths,30 to 39,female,1,0.0352491853
2021-10-30,deaths,30 to 39,all,2,0.0345691756
2021-10-30,deaths,40 to 49,male,4,0.1557425591
2021-10-30,deaths,40 to 49,female,1,0.03901300225
2021-10-30,deaths,40 to 49,all,5,0.09743570656
2021-10-30,deaths,50 to 59,male,7,0.2841580276
2021-10-30,deaths,50 to 59,female,4,0.1589051436
2021-10-30,deaths,50 to 59,all,11,0.2208550181
2021-10-30,deaths,60 to 69,male,11,0.4437421664
2021-10-30,deaths,60 to 69,female,8,0.3095124792
2021-10-30,deaths,60 to 69,all,19,0.3752251104
2021-10-30,deaths,70 to 79,male,20,1.250026563
2021-10-30,deaths,70 to 79,female,15,0.8463406487
2021-10-30,deaths,70 to 79,all,35,1.037866715
2021-10-30,deaths,80+,male,29,3.899762652
2021-10-30,deaths,80+,female,12,1.120126052
2021-10-30,deaths,80+,all,41,2.259024113
2021-10-30,deaths,all,male,72,0.359753443
2021-10-30,deaths,all,female,42,0.2091211266
2021-10-30,deaths,all,all,114,0.2843051511
2021-11-06,cases,0 to 11,male,2432,97.29619009
2021-11-06,cases,0 to 11,female,2268,95.47178342
2021-11-06,cases,0 to 11,all,4700,96.40719116
2021-11-06,cases,12 to 19,male,680,37.18155095
2021-11-06,cases,12 to 19,female,748,43.46997317
2021-11-06,cases,12 to 19,all,1429,40.25814798
2021-11-06,cases,12 to 19,other,1,NA
2021-11-06,cases,20 to 29,male,980,33.99913823
2021-11-06,cases,20 to 29,female,1117,42.27884888
2021-11-06,cases,20 to 29,all,2098,37.97691301
2021-11-06,cases,20 to 29,other,1,NA
2021-11-06,cases,30 to 39,male,1271,43.10584571
2021-11-06,cases,30 to 39,female,1564,55.12972581
2021-11-06,cases,30 to 39,all,2836,49.019091
2021-11-06,cases,30 to 39,other,1,NA
2021-11-06,cases,40 to 49,male,1186,46.17766878
2021-11-06,cases,40 to 49,female,1269,49.50749986
2021-11-06,cases,40 to 49,all,2455,47.84093192
2021-11-06,cases,50 to 59,male,821,33.32767724
2021-11-06,cases,50 to 59,female,803,31.90020757
2021-11-06,cases,50 to 59,all,1624,32.60623177
2021-11-06,cases,60 to 69,male,664,26.78589077
2021-11-06,cases,60 to 69,female,600,23.21343594
2021-11-06,cases,60 to 69,all,1264,24.96234419
2021-11-06,cases,70 to 79,male,355,22.18797149
2021-11-06,cases,70 to 79,female,308,17.37819465
2021-11-06,cases,70 to 79,all,663,19.66016092
2021-11-06,cases,80+,male,193,25.95359282
2021-11-06,cases,80+,female,255,23.80267859
2021-11-06,cases,80+,all,448,24.68397079
2021-11-06,cases,all,male,8583,42.88560835
2021-11-06,cases,all,female,8933,44.47807201
2021-11-06,cases,all,all,17519,43.69071879
2021-11-06,cases,all,other,3,NA
2021-11-06,hospitalizations,0 to 11,male,10,0.4000665711
2021-11-06,hospitalizations,0 to 11,female,5,0.210475713
2021-11-06,hospitalizations,0 to 11,all,15,0.307682525
2021-11-06,hospitalizations,12 to 19,male,1,0.0546787514
2021-11-06,hospitalizations,12 to 19,female,5,0.290574687
2021-11-06,hospitalizations,12 to 19,all,6,0.1690335115
2021-11-06,hospitalizations,20 to 29,male,28,0.9714039493
2021-11-06,hospitalizations,20 to 29,female,31,1.17336107
2021-11-06,hospitalizations,20 to 29,all,59,1.067987544
2021-11-06,hospitalizations,30 to 39,male,38,1.288766433
2021-11-06,hospitalizations,30 to 39,female,55,1.938705192
2021-11-06,hospitalizations,30 to 39,all,93,1.607466665
2021-11-06,hospitalizations,40 to 49,male,50,1.946781989
2021-11-06,hospitalizations,40 to 49,female,39,1.521507088
2021-11-06,hospitalizations,40 to 49,all,89,1.734355577
2021-11-06,hospitalizations,50 to 59,male,60,2.435640236
2021-11-06,hospitalizations,50 to 59,female,53,2.105493152
2021-11-06,hospitalizations,50 to 59,all,113,2.268783368
2021-11-06,hospitalizations,60 to 69,male,107,4.316401074
2021-11-06,hospitalizations,60 to 69,female,68,2.630856073
2021-11-06,hospitalizations,60 to 69,all,175,3.456020754
2021-11-06,hospitalizations,70 to 79,male,98,6.125130159
2021-11-06,hospitalizations,70 to 79,female,64,3.611053435
2021-11-06,hospitalizations,70 to 79,all,162,4.803840225
2021-11-06,hospitalizations,80+,male,79,10.62349136
2021-11-06,hospitalizations,80+,female,85,7.934226198
2021-11-06,hospitalizations,80+,all,164,9.03609645
2021-11-06,hospitalizations,all,male,471,2.353387106
2021-11-06,hospitalizations,all,female,405,2.01652515
2021-11-06,hospitalizations,all,all,876,2.184660635
2021-11-06,icu,0 to 11,male,1,0.04000665711
2021-11-06,icu,0 to 11,all,1,0.02051216833
2021-11-06,icu,12 to 19,female,1,0.0581149374
2021-11-06,icu,12 to 19,all,1,0.02817225191
2021-11-06,icu,20 to 29,male,8,0.2775439855
2021-11-06,icu,20 to 29,female,4,0.1514014284
2021-11-06,icu,20 to 29,all,12,0.2172178056
2021-11-06,icu,30 to 39,male,5,0.1695745307
2021-11-06,icu,30 to 39,female,8,0.2819934824
2021-11-06,icu,30 to 39,all,13,0.2246996414
2021-11-06,icu,40 to 49,male,15,0.5840345967
2021-11-06,icu,40 to 49,female,6,0.2340780135
2021-11-06,icu,40 to 49,all,21,0.4092299676
2021-11-06,icu,50 to 59,male,23,0.9336620906
2021-11-06,icu,50 to 59,female,16,0.6356205742
2021-11-06,icu,50 to 59,all,39,0.7830314279
2021-11-06,icu,60 to 69,male,29,1.169865712
2021-11-06,icu,60 to 69,female,28,1.083293677
2021-11-06,icu,60 to 69,all,57,1.125675331
2021-11-06,icu,70 to 79,male,25,1.562533204
2021-11-06,icu,70 to 79,female,10,0.5642270992
2021-11-06,icu,70 to 79,all,35,1.037866715
2021-11-06,icu,80+,male,7,0.9413220195
2021-11-06,icu,80+,female,8,0.746750701
2021-11-06,icu,80+,all,15,0.8264722363
2021-11-06,icu,all,male,113,0.5646130425
2021-11-06,icu,all,female,81,0.40330503
2021-11-06,icu,all,all,194,0.4838175378
2021-11-06,deaths,20 to 29,male,1,0.03469299819
2021-11-06,deaths,20 to 29,female,1,0.0378503571
2021-11-06,deaths,20 to 29,all,2,0.03620296759
2021-11-06,deaths,30 to 39,male,1,0.03391490614
2021-11-06,deaths,30 to 39,female,2,0.07049837061
2021-11-06,deaths,30 to 39,all,3,0.0518537634
2021-11-06,deaths,40 to 49,male,4,0.1557425591
2021-11-06,deaths,40 to 49,female,5,0.1950650113
2021-11-06,deaths,40 to 49,all,9,0.1753842718
2021-11-06,deaths,50 to 59,male,6,0.2435640236
2021-11-06,deaths,50 to 59,female,10,0.3972628589
2021-11-06,deaths,50 to 59,all,16,0.3212436627
2021-11-06,deaths,60 to 69,male,17,0.6857833481
2021-11-06,deaths,60 to 69,female,10,0.3868905989
2021-11-06,deaths,60 to 69,all,27,0.5332146305
2021-11-06,deaths,70 to 79,male,28,1.750037188
2021-11-06,deaths,70 to 79,female,15,0.8463406487
