year,age_group,gender,deaths
2023,0 to 29,male,0
2023,30 to 49,male,0
2023,0 to 29,female,0
2023,0 to 29,female,0
2023,30 to 49,female,0
2023,50 +,female,15
2023,0 to 29,male,0
2023,0 to 29,male,0
2023,30 to 49,male,0
2023,50 +,male,0
2023,50 +,male,11
2023,0 to 29,female,0
2023,0 to 29,female,0
2023,30 to 49,female,0
2023,50 +,female,0
2023,50 +,female,15
2020,0 to 29,male,0
2020,0 to 29,male,0
2020,30 to 49,male,0
2020,50 +,male,0
2020,50 +,male,0
2020,50 +,male,0
2020,50 +,male,0
2020,0 to 29,female,0
2020,0 to 29,female,0
2020,30 to 49,female,0
2020,50 +,female,0
2020,50 +,female,0
2020,50 +,female,0
2020,50 +,female,0
2020,0 to 29,male,0
2020,0 to 29,male,0
2020,30 to 49,male,0
2020,50 +,male,0
2020,50 +,male,0
2020,50 +,male,0
2020,50 +,male,0
2020,0 to 29,female,0
2020,0 to 29,female,0
2020,30 to 49,female,0
2020,50 +,female,0
2020,50 +,female,0
2020,0 to 29,male,0
2020,0 to 29,male,0
2020,0 to 29,female,0
2020,0 to 29,female,0
2020,30 to 49,female,0
2020,0 to 29,male,0
2020,50 +,male,33
2020,50 +,male,52
2020,50 +,male,37
2020,50 +,male,25
2020,0 to 29,female,0
2020,0 to 29,female,0
2020,50 +,female,27
2020,50 +,female,29
2020,50 +,female,34
2020,50 +,female,53
2020,0 to 29,male,0
2020,50 +,male,36
2020,50 +,male,48
2020,50 +,male,72
2020,50 +,male,36
2020,0 to 29,female,0
2020,50 +,female,39
2020,50 +,female,49
2020,50 +,female,67
2020,50 +,female,77
2020,0 to 29,male,0
2020,50 +,male,38
2020,50 +,male,39
2020,50 +,male,38
2020,50 +,male,22
2020,0 to 29,female,0
2020,50 +,female,37
2020,50 +,female,35
2020,50 +,female,36
2020,50 +,female,52
2020,0 to 29,male,0
2020,50 +,male,73
2020,50 +,male,101
2020,50 +,male,80
2020,50 +,male,63
2020,0 to 29,female,0
2020,50 +,female,78
2020,50 +,female,62
2020,50 +,female,80
2020,50 +,female,87
2020,0 to 29,male,0
2020,50 +,male,70
2020,50 +,male,126
2020,50 +,male,124
2020,50 +,male,84
2020,0 to 29,female,0
2020,50 +,female,64
2020,50 +,female,89
2020,50 +,female,96
2020,50 +,female,109
2020,0 to 29,male,0
2020,0 to 29,male,0
2020,50 +,male,45
2020,50 +,male,70
2020,50 +,male,63
2020,50 +,male,49
2020,0 to 29,female,0
2020,50 +,female,31
2020,50 +,female,40
2020,50 +,female,68
2020,50 +,female,72
2020,50 +,male,32
2020,50 +,male,62
2020,50 +,male,65
2020,50 +,male,32
2020,0 to 29,female,0
2020,50 +,female,25
2020,50 +,female,37
2020,50 +,female,52
2020,50 +,female,57
2020,0 to 29,male,0
2020,0 to 29,male,0
2020,50 +,male,48
2020,50 +,male,92
2020,50 +,male,91
2020,50 +,male,69
2020,0 to 29,female,0
2020,50 +,female,49
2020,50 +,female,58
2020,50 +,female,79
2020,50 +,female,73
2020,0 to 29,male,0
2020,0 to 29,male,0
2020,50 +,male,106
2020,50 +,male,136
2020,50 +,male,222
2020,50 +,male,114
2020,0 to 29,female,0
2020,30 to 49,female,10
2020,50 +,female,81
2020,50 +,female,126
2020,50 +,female,131
2020,50 +,female,154
2021,0 to 29,male,0
2021,50 +,male,128
2021,50 +,male,221
2021,50 +,male,211
2021,50 +,male,134
2021,0 to 29,female,0
2021,50 +,female,88
2021,50 +,female,148
2021,50 +,female,180
2021,50 +,female,166
2021,0 to 29,male,0
2021,50 +,male,79
2021,50 +,male,102
2021,50 +,male,91
2021,50 +,male,33
2021,0 to 29,female,0
2021,50 +,female,46
2021,50 +,female,75
2021,50 +,female,69
2021,50 +,female,62
2021,0 to 29,male,0
2021,0 to 29,male,0
2021,50 +,male,27
2021,50 +,male,52
2021,50 +,male,44
2021,50 +,male,16
2021,0 to 29,female,0
2021,0 to 29,female,0
2021,50 +,female,20
2021,50 +,female,37
2021,50 +,female,29
2021,50 +,female,34
2021,0 to 29,male,0
2021,0 to 29,male,0
2021,50 +,male,16
2021,50 +,male,21
2021,50 +,male,26
2021,50 +,male,10
2021,0 to 29,female,0
2021,0 to 29,female,0
2021,30 to 49,female,0
2021,50 +,female,18
2021,50 +,female,21
2021,50 +,female,24
2021,50 +,female,23
2021,0 to 29,male,0
2021,50 +,male,22
2021,50 +,male,17
2021,50 +,male,19
2021,0 to 29,female,0
2021,0 to 29,female,0
2021,50 +,female,11
2021,50 +,female,18
2021,50 +,female,19
2021,50 +,female,19
2021,0 to 29,male,0
2021,50 +,male,15
2021,50 +,male,12
2021,0 to 29,female,0
2021,0 to 29,female,0
2021,50 +,female,12
2021,50 +,female,11
2021,50 +,female,12
2021,50 +,female,19
2021,0 to 29,male,0
2021,50 +,male,32
2021,50 +,male,22
2021,50 +,male,16
2021,50 +,male,19
2021,0 to 29,female,0
2021,50 +,female,36
2021,50 +,female,23
2021,50 +,female,26
2021,50 +,female,14
2021,30 to 49,male,33
2021,50 +,male,224
2021,50 +,male,147
2021,50 +,male,111
2021,50 +,male,50
2021,0 to 29,female,14
2021,30 to 49,female,36
2021,50 +,female,148
2021,50 +,female,125
2021,50 +,female,108
2021,50 +,female,87
2021,0 to 29,male,0
2021,30 to 49,male,20
2021,50 +,male,183
2021,50 +,male,150
2021,50 +,male,75
2021,50 +,male,39
2021,30 to 49,female,27
2021,50 +,female,163
2021,50 +,female,112
2021,50 +,female,97
2021,50 +,female,55
2021,0 to 29,male,0
2021,30 to 49,male,11
2021,50 +,male,62
2021,50 +,male,41
2021,50 +,male,35
2021,50 +,male,23
2021,0 to 29,female,0
2021,50 +,female,57
2021,50 +,female,46
2021,50 +,female,31
2021,50 +,female,21
2021,0 to 29,male,0
2021,50 +,male,35
2021,50 +,male,27
2021,50 +,male,18
2021,50 +,male,10
2021,0 to 29,female,0
2021,50 +,female,18
2021,50 +,female,22
2021,50 +,female,22
2021,50 +,female,13
2021,0 to 29,male,0
2021,50 +,male,32
2021,50 +,male,29
2021,50 +,male,27
2021,50 +,male,15
2021,0 to 29,female,0
2021,50 +,female,25
2021,50 +,female,24
2021,50 +,female,32
2021,50 +,female,20
2022,30 to 49,male,14
2022,50 +,male,102
2022,50 +,male,138
2022,50 +,male,150
2022,50 +,male,85
2022,30 to 49,female,15
2022,50 +,female,91
2022,50 +,female,108
2022,50 +,female,138
2022,50 +,female,112
2022,50 +,male,70
2022,50 +,male,136
2022,50 +,male,125
2022,50 +,male,69
2022,0 to 29,female,0
2022,50 +,female,68
2022,50 +,female,100
2022,50 +,female,113
2022,50 +,female,93
2022,0 to 29,male,0
2022,0 to 29,male,0
2022,50 +,male,28
2022,50 +,male,32
2022,50 +,male,40
2022,50 +,male,20
2022,0 to 29,female,0
2022,0 to 29,female,0
2022,30 to 49,female,0
2022,50 +,female,25
2022,50 +,female,23
2022,50 +,female,33
2022,50 +,female,23
2022,0 to 29,male,0
2022,0 to 29,male,0
2022,30 to 49,male,0
2022,50 +,male,18
2022,50 +,male,10
2022,0 to 29,female,0
2022,30 to 49,female,0
2022,50 +,female,10
2022,50 +,female,12
2022,50 +,female,17
2022,0 to 29,male,0
2022,0 to 29,male,0
2022,50 +,male,11
2022,0 to 29,female,0
2022,30 to 49,female,0
2022,0 to 29,male,0
2022,0 to 29,male,0
2022,50 +,male,13
2022,50 +,male,18
2022,50 +,male,11
2022,0 to 29,female,0
2022,30 to 49,female,0
2022,50 +,female,12
2022,50 +,female,13
2022,50 +,female,15
2022,0 to 29,male,0
2022,30 to 49,male,0
2022,50 +,male,27
2022,50 +,male,41
2022,50 +,male,30
2022,0 to 29,female,0
2022,50 +,female,10
2022,50 +,female,26
2022,50 +,female,24
2022,50 +,female,42
2022,0 to 29,male,0
2022,0 to 29,male,0
2022,50 +,male,16
2022,50 +,male,25
2022,50 +,male,31
2022,50 +,male,28
2022,0 to 29,female,0
2022,50 +,female,25
2022,50 +,female,27
2022,50 +,female,37
2022,0 to 29,male,0
2022,30 to 49,male,0
2022,50 +,male,15
2022,50 +,male,26
2022,50 +,male,16
2022,0 to 29,female,0
2022,50 +,female,11
2022,50 +,female,15
2022,50 +,female,21
2022,50 +,female,26
2022,0 to 29,male,0
2022,0 to 29,male,0
2022,30 to 49,male,0
2022,50 +,male,11
2022,50 +,male,17
2022,50 +,male,13
2022,0 to 29,female,0
2022,0 to 29,female,0
2022,50 +,female,11
2022,50 +,female,15
2022,50 +,female,22
2022,0 to 29,male,0
2022,0 to 29,male,0
2022,50 +,male,12
2022,0 to 29,female,0
2022,0 to 29,female,0
2022,30 to 49,female,0
2022,50 +,female,12
2022,50 +,female,15
2022,0 to 29,male,0
2022,50 +,male,17
2022,50 +,male,20
2022,50 +,male,16
2022,0 to 29,female,0
2022,0 to 29,female,0
2022,50 +,female,10
2022,50 +,female,22
2022,50 +,female,29
2023,0 to 29,male,0
2023,50 +,male,11
2023,50 +,male,21
2023,50 +,male,28
2023,50 +,male,27
2023,0 to 29,female,0
2023,0 to 29,female,0
2023,30 to 49,female,0
2023,50 +,female,14
2023,50 +,female,14
2023,50 +,female,24
2023,50 +,female,40
2023,0 to 29,male,0
2023,0 to 29,male,0
2023,50 +,male,10
2023,50 +,male,21
2023,50 +,male,20
2023,0 to 29,female,0
2023,0 to 29,female,0
2023,50 +,female,15
2023,50 +,female,19
2023,50 +,female,18
2023,0 to 29,male,0
2023,0 to 29,male,0
2023,30 to 49,male,0
2023,50 +,male,10
2023,50 +,male,12
2023,50 +,male,12
2023,0 to 29,female,0
2023,0 to 29,female,0
2023,50 +,female,13
2023,50 +,female,10
2023,0 to 29,male,0
2023,0 to 29,male,0
2023,30 to 49,male,0
2023,50 +,male,11
2023,50 +,male,11
2023,0 to 29,female,0
2023,0 to 29,female,0
2023,50 +,female,12
2023,50 +,female,14
2023,0 to 29,male,0
2023,30 to 49,male,0
2023,0 to 29,female,0
2023,30 to 49,female,0
2023,0 to 29,male,0
2023,0 to 29,male,0
2023,50 +,male,12
2023,0 to 29,female,0
2023,0 to 29,female,0
2023,30 to 49,female,0
2023,0 to 29,male,0
2023,0 to 29,male,0
2023,0 to 29,female,0
2023,0 to 29,female,0
2023,30 to 49,female,0
2023,0 to 29,male,0
2023,0 to 29,male,0
2023,50 +,male,10
2023,50 +,male,15
2023,0 to 29,female,0
2023,30 to 49,female,0
2023,0 to 29,male,0
2023,0 to 29,male,0
2023,30 to 49,male,0
2023,0 to 29,female,0
2023,0 to 29,female,0
2023,50 +,female,10
2020,0 to 29,male,0
2020,0 to 29,male,0
2020,30 to 49,male,0
2020,50 +,male,0
2020,50 +,male,0
2020,50 +,male,0
2020,50 +,male,0
2020,0 to 29,female,0
2020,0 to 29,female,0
2020,30 to 49,female,0
2020,50 +,female,0
2020,50 +,female,0
2020,50 +,female,0
2020,50 +,female,0
2020,0 to 29,male,0
2020,0 to 29,male,0
2020,30 to 49,male,0
2020,50 +,male,0
2020,50 +,male,0
2020,50 +,male,0
2020,50 +,male,0
2020,0 to 29,female,0
2020,0 to 29,female,0
2020,30 to 49,female,0
2020,50 +,female,0
2020,50 +,female,0
2020,50 +,female,0
2020,50 +,female,0
2020,0 to 29,male,0
2020,0 to 29,male,0
2020,30 to 49,male,0
2020,0 to 29,female,0
2020,0 to 29,female,0
2020,0 to 29,male,0
2020,0 to 29,male,0
2020,30 to 49,male,0
2020,50 +,male,50
2020,50 +,male,60
2020,50 +,male,70
2020,50 +,male,60
2020,0 to 29,female,0
2020,50 +,female,23
2020,50 +,female,46
2020,50 +,female,54
2020,50 +,female,86
2020,0 to 29,male,0
2020,30 to 49,male,0
2020,50 +,male,25
2020,50 +,male,45
2020,50 +,male,69
2020,50 +,male,46
2020,0 to 29,female,0
2020,0 to 29,female,0
2020,30 to 49,female,0
2020,50 +,female,13
2020,50 +,female,30
2020,50 +,female,52
2020,50 +,female,117
2020,0 to 29,male,0
2020,0 to 29,male,0
2020,30 to 49,male,0
2020,50 +,male,10
2020,50 +,male,21
2020,50 +,male,16
2020,50 +,male,31
2020,0 to 29,female,0
2020,50 +,female,13
2020,50 +,female,12
2020,50 +,female,29
2020,50 +,female,57
2020,0 to 29,male,0
2020,50 +,male,26
2020,50 +,male,34
2020,50 +,male,37
2020,50 +,male,32
2020,0 to 29,female,0
2020,0 to 29,female,0
2020,50 +,female,15
2020,50 +,female,26
2020,50 +,female,32
2020,50 +,female,60
2020,0 to 29,male,0
2020,30 to 49,male,0
2020,50 +,male,34
2020,50 +,male,59
2020,50 +,male,78
2020,50 +,male,69
2020,0 to 29,female,0
2020,50 +,female,27
2020,50 +,female,39
2020,50 +,female,57
2020,50 +,female,106
2020,0 to 29,male,0
2020,50 +,male,36
2020,50 +,male,85
2020,50 +,male,120
2020,50 +,male,113
2020,0 to 29,female,0
2020,50 +,female,27
2020,50 +,female,70
2020,50 +,female,79
2020,50 +,female,126
2020,0 to 29,male,0
2020,50 +,male,82
2020,50 +,male,122
2020,50 +,male,192
2020,50 +,male,171
2020,0 to 29,female,0
2020,50 +,female,45
2020,50 +,female,110
2020,50 +,female,142
2020,50 +,female,233
2020,50 +,male,149
2020,50 +,male,247
2020,50 +,male,347
2020,50 +,male,333
2020,0 to 29,female,0
2020,50 +,female,79
2020,50 +,female,171
2020,50 +,female,264
2020,50 +,female,427
2020,0 to 29,male,0
2020,50 +,male,162
2020,50 +,male,287
2020,50 +,male,390
2020,50 +,male,345
2020,0 to 29,female,0
2020,50 +,female,104
2020,50 +,female,196
2020,50 +,female,289
2020,50 +,female,510
2021,0 to 29,male,0
2021,50 +,male,137
2021,50 +,male,207
2021,50 +,male,305
2021,50 +,male,246
2021,50 +,female,71
2021,50 +,female,162
2021,50 +,female,215
2021,50 +,female,346
2021,0 to 29,male,0
2021,0 to 29,male,0
2021,50 +,male,62
2021,50 +,male,93
2021,50 +,male,95
2021,50 +,male,82
2021,0 to 29,female,0
2021,0 to 29,female,0
2021,50 +,female,32
2021,50 +,female,67
2021,50 +,female,83
2021,50 +,female,110
2021,30 to 49,male,0
2021,50 +,male,42
2021,50 +,male,56
2021,50 +,male,47
2021,50 +,male,37
2021,0 to 29,female,0
2021,50 +,female,20
2021,50 +,female,42
2021,50 +,female,39
2021,50 +,female,27
2021,0 to 29,male,0
2021,0 to 29,male,0
2021,50 +,male,37
2021,50 +,male,23
2021,50 +,male,36
2021,50 +,male,23
2021,0 to 29,female,0
2021,0 to 29,female,0
2021,50 +,female,16
2021,50 +,female,26
2021,50 +,female,22
2021,50 +,female,25
2021,50 +,male,31
2021,50 +,male,28
2021,50 +,male,30
2021,50 +,male,19
2021,0 to 29,female,0
2021,50 +,female,21
2021,50 +,female,28
2021,50 +,female,14
2021,50 +,female,20
2021,0 to 29,male,0
2021,50 +,male,47
2021,50 +,male,32
2021,50 +,male,44
2021,50 +,male,18
2021,0 to 29,female,0
2021,0 to 29,female,0
2021,50 +,female,30
2021,50 +,female,24
2021,50 +,female,26
2021,50 +,female,29
2021,30 to 49,male,11
2021,50 +,male,127
2021,50 +,male,97
2021,50 +,male,95
2021,50 +,male,49
2021,0 to 29,female,0
2021,30 to 49,female,10
2021,50 +,female,74
2021,50 +,female,88
2021,50 +,female,78
2021,50 +,female,53
2021,30 to 49,male,27
2021,50 +,male,243
2021,50 +,male,188
2021,50 +,male,155
2021,50 +,male,83
2021,30 to 49,female,19
2021,50 +,female,165
2021,50 +,female,152
2021,50 +,female,144
2021,50 +,female,106
2021,0 to 29,male,0
2021,0 to 29,male,10
2021,30 to 49,male,22
2021,50 +,male,163
2021,50 +,male,157
2021,50 +,male,130
2021,50 +,male,60
2021,50 +,female,123
2021,50 +,female,122
2021,50 +,female,100
2021,50 +,female,79
2021,30 to 49,male,11
2021,50 +,male,116
2021,50 +,male,83
2021,50 +,male,70
2021,50 +,male,45
2021,50 +,female,75
2021,50 +,female,66
2021,50 +,female,74
2021,50 +,female,54
2021,30 to 49,male,10
2021,50 +,male,76
2021,50 +,male,77
2021,50 +,male,70
2021,50 +,male,50
2021,0 to 29,female,0
2021,0 to 29,female,0
2021,50 +,female,55
2021,50 +,female,57
2021,50 +,female,47
2021,50 +,female,58
2021,30 to 49,male,12
2021,50 +,male,160
2021,50 +,male,162
2021,50 +,male,141
2021,50 +,male,101
2021,0 to 29,female,0
2021,30 to 49,female,11
2021,50 +,female,119
2021,50 +,female,127
2021,50 +,female,100
2021,50 +,female,100
2022,30 to 49,male,24
2022,50 +,male,291
2022,50 +,male,263
2022,50 +,male,281
2022,50 +,male,182
2022,0 to 29,female,10
2022,30 to 49,female,17
2022,50 +,female,176
2022,50 +,female,223
2022,50 +,female,227
2022,50 +,female,236
2022,0 to 29,male,0
2022,30 to 49,male,12
2022,50 +,male,150
2022,50 +,male,164
2022,50 +,male,209
2022,50 +,male,122
2022,50 +,female,81
2022,50 +,female,124
2022,50 +,female,132
2022,50 +,female,128
2022,0 to 29,male,0
2022,50 +,male,29
2022,50 +,male,32
2022,50 +,male,55
2022,50 +,male,36
2022,0 to 29,female,0
2022,0 to 29,female,0
2022,50 +,female,31
2022,50 +,female,42
2022,50 +,female,45
2022,50 +,female,39
2022,0 to 29,male,0
2022,50 +,male,25
2022,50 +,male,19
2022,0 to 29,female,0
2022,50 +,female,10
2022,50 +,female,13
2022,50 +,female,17
2022,50 +,female,18
2022,0 to 29,male,0
2022,50 +,male,11
2022,50 +,male,19
2022,50 +,male,18
2022,0 to 29,female,0
2022,30 to 49,female,0
2022,50 +,female,22
2022,0 to 29,male,0
2022,50 +,male,14
2022,50 +,male,20
2022,50 +,male,28
2022,0 to 29,female,0
2022,0 to 29,female,0
2022,30 to 49,female,0
2022,50 +,female,21
2022,50 +,female,35
2022,0 to 29,male,0
2022,0 to 29,male,0
2022,50 +,male,24
2022,50 +,male,31
2022,50 +,male,36
2022,50 +,male,46
2022,0 to 29,female,0
2022,50 +,female,22
2022,50 +,female,21
2022,50 +,female,32
2022,50 +,female,61
2022,0 to 29,male,0
2022,30 to 49,male,0
2022,50 +,male,17
2022,50 +,male,40
2022,50 +,male,27
2022,50 +,male,45
2022,0 to 29,female,0
2022,0 to 29,female,0
2022,50 +,female,22
2022,50 +,female,21
2022,50 +,female,39
2022,50 +,female,77
2022,50 +,male,28
2022,50 +,male,33
2022,50 +,male,42
2022,0 to 29,female,0
2022,50 +,female,14
2022,50 +,female,30
2022,50 +,female,26
2022,50 +,female,54
2022,50 +,male,12
2022,50 +,male,21
2022,50 +,male,32
2022,50 +,male,35
2022,0 to 29,female,0
2022,50 +,female,22
2022,50 +,female,23
2022,50 +,female,35
2022,50 +,male,10
2022,50 +,male,21
2022,50 +,male,24
2022,50 +,male,38
2022,0 to 29,female,0
2022,0 to 29,female,0
2022,50 +,female,15
2022,50 +,female,16
2022,50 +,female,25
2022,50 +,female,35
2022,0 to 29,male,0
2022,0 to 29,male,0
2022,50 +,male,20
2022,50 +,male,26
2022,50 +,male,63
2022,50 +,male,42
2022,0 to 29,female,0
2022,50 +,female,14
2022,50 +,female,21
2022,50 +,female,53
2022,50 +,female,66
2023,50 +,male,15
2023,50 +,male,26
2023,50 +,male,45
2023,50 +,male,34
2023,30 to 49,female,0
2023,50 +,female,22
2023,50 +,female,29
2023,50 +,female,55
2023,50 +,male,11
2023,50 +,male,18
2023,50 +,male,25
2023,50 +,male,23
2023,0 to 29,female,0
2023,30 to 49,female,0
2023,50 +,female,20
2023,50 +,female,20
2023,50 +,female,34
2023,0 to 29,male,0
2023,30 to 49,male,0
2023,50 +,male,14
2023,50 +,male,29
2023,50 +,male,24
2023,0 to 29,female,0
2023,0 to 29,female,0
2023,30 to 49,female,0
2023,50 +,female,13
2023,50 +,female,28
2023,50 +,female,32
2023,0 to 29,male,0
2023,50 +,male,19
2023,50 +,male,23
2023,0 to 29,female,0
2023,30 to 49,female,0
2023,50 +,female,18
2023,50 +,female,25
2023,0 to 29,male,0
2023,0 to 29,male,0
2023,30 to 49,male,0
2023,50 +,male,18
2023,0 to 29,female,0
2023,0 to 29,female,0
2023,30 to 49,female,0
2023,50 +,female,10
2023,50 +,female,18
2023,0 to 29,male,0
2023,0 to 29,male,0
2023,30 to 49,male,0
2023,0 to 29,female,0
2023,0 to 29,female,0
2023,30 to 49,female,0
2023,0 to 29,male,0
2023,0 to 29,male,0
2023,30 to 49,male,0
2023,50 +,male,0
2023,0 to 29,female,0
2023,0 to 29,female,0
2023,30 to 49,female,0
2023,0 to 29,male,0
2023,0 to 29,male,0
2023,50 +,male,11
2023,0 to 29,female,0
2023,0 to 29,female,0
2023,30 to 49,female,0
2023,0 to 29,male,0
2023,30 to 49,male,0
2023,50 +,male,13
2023,0 to 29,female,0
2023,0 to 29,female,0
2023,30 to 49,female,0
2023,50 +,female,0
2020,0 to 29,male,0
2020,0 to 29,male,0
2020,30 to 49,male,0
2020,50 +,male,0
2020,50 +,male,0
2020,50 +,male,0
2020,50 +,male,0
2020,0 to 29,female,0
2020,0 to 29,female,0
2020,30 to 49,female,0
2020,50 +,female,0
2020,50 +,female,0
2020,50 +,female,0
2020,50 +,female,0
2020,0 to 29,male,0
2020,0 to 29,male,0
2020,30 to 49,male,0
2020,50 +,male,0
2020,50 +,male,0
2020,50 +,male,0
2020,50 +,male,0
2020,0 to 29,female,0
2020,0 to 29,female,0
2020,30 to 49,female,0
2020,50 +,female,0
2020,50 +,female,0
2020,50 +,female,0
2020,50 +,female,0
2020,0 to 29,male,0
2020,0 to 29,male,0
2020,30 to 49,male,0
2020,50 +,male,0
2020,50 +,male,0
2020,50 +,male,0
2020,0 to 29,female,0
2020,0 to 29,female,0
2020,30 to 49,female,0
2020,50 +,female,0
2020,50 +,female,0
2020,0 to 29,male,0
2020,0 to 29,male,0
2020,30 to 49,male,0
2020,0 to 29,female,0
2020,0 to 29,female,0
2020,30 to 49,female,0
2020,50 +,female,0
2020,50 +,female,0
2020,0 to 29,male,0
2020,0 to 29,male,0
2020,30 to 49,male,0
2020,50 +,male,0
2020,50 +,male,0
2020,50 +,male,0
2020,50 +,male,0
2020,0 to 29,female,0
2020,0 to 29,female,0
2020,30 to 49,female,0
2020,50 +,female,0
2020,50 +,female,0
2020,50 +,female,0
2020,0 to 29,male,0
2020,0 to 29,male,0
2020,30 to 49,male,0
2020,50 +,male,0
2020,0 to 29,female,0
2020,0 to 29,female,0
2020,50 +,female,0
2020,50 +,female,0
2020,50 +,female,0
2020,0 to 29,male,0
2020,0 to 29,male,0
2020,0 to 29,female,0
2020,0 to 29,female,0
2020,30 to 49,female,0
2020,50 +,female,0
2020,50 +,female,13
2020,0 to 29,male,0
2020,0 to 29,male,0
2020,0 to 29,female,0
2020,0 to 29,female,0
2020,30 to 49,female,0
2020,0 to 29,male,0
2020,0 to 29,male,0
2020,50 +,male,16
2020,50 +,male,13
2020,50 +,male,10
2020,0 to 29,female,0
2020,0 to 29,female,0
2020,50 +,female,11
2020,50 +,female,11
2020,0 to 29,male,0
2020,0 to 29,male,0
2020,50 +,male,26
2020,50 +,male,42
2020,50 +,male,46
2020,50 +,male,41
2020,0 to 29,female,0
2020,0 to 29,female,0
2020,50 +,female,17
2020,50 +,female,15
2020,50 +,female,35
2020,50 +,female,46
2020,0 to 29,male,0
2020,50 +,male,33
2020,50 +,male,51
2020,50 +,male,68
2020,50 +,male,55
2020,0 to 29,female,0
2020,0 to 29,female,0
2020,50 +,female,21
2020,50 +,female,36
2020,50 +,female,39
2020,50 +,female,87
2020,0 to 29,male,0
2020,0 to 29,male,0
2020,50 +,male,24
2020,50 +,male,48
2020,50 +,male,77
2020,50 +,male,65
2020,0 to 29,female,0
2020,0 to 29,female,0
2020,50 +,female,12
2020,50 +,female,30
2020,50 +,female,49
2020,50 +,female,60
2021,0 to 29,male,0
2021,0 to 29,male,0
2021,30 to 49,male,0
2021,50 +,male,13
2021,50 +,male,21
2021,50 +,male,32
2021,50 +,male,26
2021,0 to 29,female,0
2021,0 to 29,female,0
2021,30 to 49,female,0
2021,50 +,female,10
2021,50 +,female,17
2021,50 +,female,22
2021,50 +,female,36
2021,0 to 29,male,0
2021,0 to 29,male,0
2021,50 +,male,10
2021,50 +,male,16
2021,50 +,male,12
2021,0 to 29,female,0
2021,0 to 29,female,0
2021,50 +,female,11
2021,0 to 29,male,0
2021,0 to 29,male,0
2021,30 to 49,male,0
2021,50 +,male,14
2021,0 to 29,female,0
2021,0 to 29,female,0
2021,30 to 49,female,0
2021,50 +,female,11
2021,0 to 29,male,0
2021,0 to 29,male,0
2021,0 to 29,female,0
2021,0 to 29,female,0
2021,30 to 49,female,0
2021,0 to 29,male,0
2021,0 to 29,male,0
2021,0 to 29,female,0
2021,0 to 29,female,0
2021,30 to 49,female,0
2021,0 to 29,male,0
2021,0 to 29,male,0
2021,0 to 29,female,0
2021,0 to 29,female,0
2021,0 to 29,male,0
2021,0 to 29,male,0
2021,30 to 49,male,0
2021,50 +,male,12
2021,0 to 29,female,0
2021,0 to 29,female,0
2021,30 to 49,female,0
2021,0 to 29,male,0
2021,0 to 29,male,0
2021,50 +,male,15
2021,50 +,male,14
2021,50 +,male,29
2021,50 +,male,24
2021,0 to 29,female,0
2021,50 +,female,13
2021,50 +,female,20
2021,50 +,female,11
2021,50 +,female,12
2021,0 to 29,male,0
2021,50 +,male,43
2021,50 +,male,49
2021,50 +,male,43
2021,50 +,male,24
2021,50 +,female,25
2021,50 +,female,39
2021,50 +,female,24
2021,50 +,female,21
2021,0 to 29,male,0
2021,50 +,male,51
2021,50 +,male,68
2021,50 +,male,70
2021,50 +,male,49
2021,0 to 29,female,0
2021,0 to 29,female,0
2021,50 +,female,41
2021,50 +,female,51
2021,50 +,female,29
2021,50 +,female,49
2021,0 to 29,male,0
2021,50 +,male,48
2021,50 +,male,60
2021,50 +,male,56
2021,50 +,male,17
2021,0 to 29,female,0
2021,50 +,female,24
2021,50 +,female,31
2021,50 +,female,31
2021,50 +,female,22
2021,0 to 29,male,0
2021,0 to 29,male,0
2021,30 to 49,male,0
2021,50 +,male,23
2021,50 +,male,19
2021,50 +,male,21
2021,0 to 29,female,0
2021,0 to 29,female,0
2021,50 +,female,14
2021,50 +,female,14
2021,50 +,female,23
2021,50 +,female,17
2022,0 to 29,male,0
2022,50 +,male,18
2022,50 +,male,28
2022,50 +,male,26
2022,50 +,male,20
2022,0 to 29,female,0
2022,0 to 29,female,0
2022,50 +,female,16
2022,50 +,female,16
2022,50 +,female,20
2022,50 +,female,20
2022,0 to 29,male,0
2022,0 to 29,male,0
2022,30 to 49,male,0
2022,50 +,male,16
2022,50 +,male,28
2022,50 +,male,33
2022,50 +,male,29
2022,0 to 29,female,0
2022,0 to 29,female,0
2022,50 +,female,10
2022,50 +,female,15
2022,50 +,female,29
2022,50 +,female,22
2022,0 to 29,male,0
2022,0 to 29,male,0
2022,30 to 49,male,0
2022,50 +,male,15
2022,0 to 29,female,0
2022,0 to 29,female,0
2022,50 +,female,12
2022,50 +,female,10
2022,50 +,female,10
2022,0 to 29,male,0
2022,0 to 29,male,0
2022,30 to 49,male,0
2022,0 to 29,female,0
2022,0 to 29,female,0
2022,30 to 49,female,0
2022,0 to 29,male,0
2022,0 to 29,male,0
2022,30 to 49,male,0
2022,0 to 29,female,0
2022,0 to 29,female,0
2022,30 to 49,female,0
2022,0 to 29,male,0
2022,0 to 29,male,0
2022,30 to 49,male,0
2022,0 to 29,female,0
2022,0 to 29,female,0
2022,30 to 49,female,0
2022,50 +,female,0
2022,0 to 29,male,0
2022,0 to 29,male,0
2022,30 to 49,male,0
2022,50 +,male,10
2022,0 to 29,female,0
2022,50 +,female,12
2022,0 to 29,male,0
2022,0 to 29,male,0
2022,30 to 49,male,0
2022,50 +,male,11
2022,0 to 29,female,0
2022,0 to 29,female,0
